Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2
2020-09-26;03:30;36794;35300;36000;78;6;1316;30836;11605;0;3450;-1963;1054;-9587;17
2020-09-26;03:45;;35000;35600;;;;;;;;;;;
2020-09-26;04:00;35787;34700;35200;78;6;1131;30779;11521;0;3417;-2536;1060;-9668;16
2020-09-26;04:15;;34550;35000;;;;;;;;;;;
2020-09-26;04:30;35492;34400;34800;78;6;1280;30555;11279;0;3567;-2539;1056;-9789;17
2020-09-26;04:45;;34400;34800;;;;;;;;;;;
2020-09-26;05:00;35229;34400;34800;76;5;1433;30205;11135;0;3456;-2536;1054;-9599;18
2020-09-26;05:15;;34800;35050;;;;;;;;;;;
2020-09-26;05:30;35813;35200;35300;78;5;1212;30308;11109;0;3349;-2494;1056;-8812;16
2020-09-26;05:45;;35550;35550;;;;;;;;;;;
2020-09-26;06:00;36259;35900;35800;78;6;1237;30493;10984;1;3282;-2102;1065;-8784;17
2020-09-26;06:15;;36450;36450;;;;;;;;;;;
2020-09-26;06:30;37432;37000;37100;78;5;1209;30374;10910;1;3403;-2094;1066;-7521;16
2020-09-26;06:45;;37700;37550;;;;;;;;;;;
2020-09-26;07:00;38284;38400;38000;78;6;1456;30771;10775;1;3437;-2093;1064;-7210;18
2020-09-26;07:15;;38750;38400;;;;;;;;;;;
2020-09-26;07:30;39288;39100;38800;78;6;1436;31058;10870;2;3661;-1955;1072;-6939;18
2020-09-26;07:45;;39450;39100;;;;;;;;;;;
2020-09-26;08:00;39636;39800;39400;78;6;1594;31141;10653;42;3828;-1742;1072;-7035;19
2020-09-26;08:15;;40550;40200;;;;;;;;;;;
2020-09-26;08:30;41304;41300;41000;77;6;1727;30620;10429;301;4335;-191;1061;-7060;19
2020-09-26;08:45;;42100;41700;;;;;;;;;;;
2020-09-26;09:00;42876;42900;42400;78;6;1865;30862;10321;743;4439;-63;1054;-6429;19
2020-09-26;09:15;;43650;43050;;;;;;;;;;;
2020-09-26;09:30;44441;44400;43700;80;6;1957;30938;10410;1274;4751;-26;1070;-6017;20
2020-09-26;09:45;;44650;44300;;;;;;;;;;;
2020-09-26;10:00;45415;44900;44900;78;6;1921;31128;10464;1804;4852;-26;1054;-5864;19
2020-09-26;10:15;;44950;45050;;;;;;;;;;;
2020-09-26;10:30;46032;45000;45200;78;6;1931;31271;10201;2342;5462;-26;1053;-6285;19
2020-09-26;10:45;;45100;45450;;;;;;;;;;;
2020-09-26;11:00;46480;45200;45700;79;6;1858;31020;10283;2818;5289;-26;1063;-5910;18
2020-09-26;11:15;;45450;46100;;;;;;;;;;;
2020-09-26;11:30;47193;45700;46500;80;5;1852;30907;10524;3173;5387;-26;1051;-5760;18
2020-09-26;11:45;;46450;47450;;;;;;;;;;;
2020-09-26;12:00;48120;47200;48400;79;6;1906;30966;10460;3521;5258;-26;1062;-5112;18
2020-09-26;12:15;;47050;48200;;;;;;;;;;;
2020-09-26;12:30;49326;46900;48000;79;5;1686;30771;10540;3760;5768;-26;1067;-4325;17
2020-09-26;12:45;;47650;48750;;;;;;;;;;;
2020-09-26;13:00;49643;48400;49500;78;5;1671;30683;10551;3776;5324;-261;1072;-3256;17
2020-09-26;13:15;;47050;48150;;;;;;;;;;;
2020-09-26;13:30;47936;45700;46800;78;5;1773;31018;10729;3847;4526;-431;1076;-4684;18
2020-09-26;13:45;;45200;46250;;;;;;;;;;;
2020-09-26;14:00;46516;44700;45700;78;5;1753;31052;10608;3940;4347;-1205;1076;-5138;18
2020-09-26;14:15;;44450;45450;;;;;;;;;;;
2020-09-26;14:30;45706;44200;45200;79;5;1811;31196;10341;3708;4250;-1206;1074;-5552;18
2020-09-26;14:45;;43650;44600;;;;;;;;;;;
2020-09-26;15:00;44737;43100;44000;79;5;1770;31113;10209;3602;4227;-1530;1080;-5817;18
2020-09-26;15:15;;42850;43750;;;;;;;;;;;
2020-09-26;15:30;43993;42600;43500;78;5;1773;31035;10094;3324;4258;-1550;1070;-6093;18
2020-09-26;15:45;;42150;43000;;;;;;;;;;;
2020-09-26;16:00;43232;41700;42500;78;5;1828;30936;9857;3037;4245;-1565;1076;-6264;19
2020-09-26;16:15;;41450;42250;;;;;;;;;;;
2020-09-26;16:30;42641;41200;42000;78;6;1780;31228;9667;2569;4251;-1571;1086;-6453;19
2020-09-26;16:45;;41000;41750;;;;;;;;;;;
2020-09-26;17:00;42280;40800;41500;79;3;1784;31233;9550;2021;4314;-1567;1079;-6215;19
2020-09-26;17:15;;40800;41500;;;;;;;;;;;
2020-09-26;17:30;42251;40800;41500;79;1;1803;31242;9382;1611;4403;-1506;1084;-5847;19
2020-09-26;17:45;;41200;41950;;;;;;;;;;;
2020-09-26;18:00;42758;41600;42400;78;3;1870;31546;9082;1121;4561;-1252;1087;-5338;20
2020-09-26;18:15;;42050;42850;;;;;;;;;;;
2020-09-26;18:30;43716;42500;43300;79;2;1752;31011;8870;679;4595;-228;1083;-4128;19
2020-09-26;18:45;;43000;43800;;;;;;;;;;;
2020-09-26;19:00;45206;43500;44300;79;2;1825;31405;8624;277;5469;-227;1079;-3327;19
2020-09-26;19:15;;44050;44900;;;;;;;;;;;
2020-09-26;19:30;46350;44600;45500;79;5;1748;31281;8366;55;5353;-18;1078;-1597;19
2020-09-26;19:45;;45300;46200;;;;;;;;;;;
2020-09-26;20:00;47650;46000;46900;77;5;1784;31323;8389;0;5839;-18;1073;-823;19
2020-09-26;20:15;;45350;46200;;;;;;;;;;;
2020-09-26;20:30;47130;44700;45500;76;4;1774;31187;8110;0;5627;-18;1068;-698;19
2020-09-26;20:45;;44100;44900;;;;;;;;;;;
2020-09-26;21:00;45708;43500;44300;77;4;1729;31023;7983;0;5055;-343;1057;-876;19
2020-09-26;21:15;;42950;43700;;;;;;;;;;;
2020-09-26;21:30;44396;42400;43100;76;5;1745;31066;7872;0;4876;-987;1068;-1325;20
2020-09-26;21:45;;42400;43100;;;;;;;;;;;
2020-09-26;22:00;43342;42400;43100;77;4;1446;30537;7876;0;4658;-1199;1080;-1138;18
2020-09-26;22:15;;42750;43400;;;;;;;;;;;
2020-09-26;22:30;44025;43100;43700;77;5;1307;30694;7734;0;4419;-1196;1085;-100;17
2020-09-26;22:45;;44050;44600;;;;;;;;;;;
2020-09-26;23:00;46196;45000;45500;76;5;1622;31150;7816;0;5006;-986;1071;436;19
2020-09-26;23:15;;44850;45350;;;;;;;;;;;
2020-09-26;23:30;45712;44700;45200;76;5;1592;31027;7829;0;4547;-1022;1073;586;19
2020-09-26;23:45;;44350;44600;;;;;;;;;;;
2020-09-27;00:00;45463;44000;44800;76;4;1506;30746;7791;0;4635;-1022;1070;658;19
2020-09-27;00:15;;42900;43950;;;;;;;;;;;
2020-09-27;00:30;43707;41800;43100;77;5;1087;30555;7863;0;4823;-1021;1064;-745;15
2020-09-27;00:45;;40650;41950;;;;;;;;;;;
2020-09-27;01:00;41261;39500;40800;77;5;548;29247;8012;0;4355;-1380;1075;-677;12
2020-09-27;01:15;;39750;41050;;;;;;;;;;;
2020-09-27;01:30;40597;40000;41300;78;4;592;28912;8311;0;4015;-1774;1076;-615;12
2020-09-27;01:45;;39700;40800;;;;;;;;;;;
2020-09-27;02:00;39910;39400;40300;76;4;604;28075;8677;0;3811;-1776;1072;-633;13
2020-09-27;02:15;;38500;39250;;;;;;;;;;;
2020-09-27;02:30;39006;37600;38200;76;5;605;28246;8893;0;3878;-1813;1083;-1966;13
2020-09-27;02:45;;36850;37550;;;;;;;;;;;
2020-09-27;03:00;37526;36100;36900;77;5;608;27744;9233;0;3651;-2240;1066;-2617;13
2020-09-27;03:15;;35700;36200;;;;;;;;;;;
2020-09-27;03:30;36357;35300;35500;76;4;610;27868;9751;0;3693;-2257;1052;-4438;12
2020-09-27;03:45;;34950;35250;;;;;;;;;;;
2020-09-27;04:00;35526;34600;35000;76;5;586;27164;10193;0;3544;-2350;1056;-4746;13
2020-09-27;04:15;;34450;34600;;;;;;;;;;;
2020-09-27;04:30;35095;34300;34200;78;5;602;26955;10702;0;3597;-2359;1053;-5537;13
2020-09-27;04:45;;34150;34100;;;;;;;;;;;
2020-09-27;05:00;34742;34000;34000;77;4;583;26966;11069;0;3582;-2364;1047;-6222;12
2020-09-27;05:15;;34250;34150;;;;;;;;;;;
2020-09-27;05:30;35044;34500;34300;79;5;581;26801;11411;0;3577;-2299;1046;-6154;12
2020-09-27;05:45;;34700;34500;;;;;;;;;;;
2020-09-27;06:00;35327;34900;34700;79;5;621;27209;11505;0;3696;-2304;1037;-6520;12
2020-09-27;06:15;;35300;35050;;;;;;;;;;;
2020-09-27;06:30;36092;35700;35400;79;5;592;27924;11515;0;3870;-2303;1044;-6633;12
2020-09-27;06:45;;36050;35850;;;;;;;;;;;
2020-09-27;07:00;36623;36400;36300;78;5;617;29019;11666;0;3916;-2257;1044;-7463;12
2020-09-27;07:15;;36450;36550;;;;;;;;;;;
2020-09-27;07:30;37285;36500;36800;79;5;542;29358;12104;0;4322;-2250;1040;-7913;11
2020-09-27;07:45;;36700;36950;;;;;;;;;;;
2020-09-27;08:00;37462;36900;37100;79;4;608;29857;11994;34;4382;-2221;1043;-8319;11
2020-09-27;08:15;;37550;37950;;;;;;;;;;;
2020-09-27;08:30;38994;38200;38800;79;6;757;30196;12008;246;4659;-1571;1044;-8429;12
2020-09-27;08:45;;39000;39600;;;;;;;;;;;
2020-09-27;09:00;40817;39800;40400;80;4;927;30911;11994;659;4645;-962;1043;-8485;13
2020-09-27;09:15;;40550;41300;;;;;;;;;;;
2020-09-27;09:30;42648;41300;42200;80;5;869;31224;12090;1141;4488;-962;1045;-7332;12
2020-09-27;09:45;;42000;43150;;;;;;;;;;;
2020-09-27;10:00;44097;42700;44100;79;5;1211;31676;11943;1628;4767;-1112;1046;-7146;14
2020-09-27;10:15;;43250;44850;;;;;;;;;;;
2020-09-27;10:30;45469;43800;45600;79;2;1312;31865;11671;2051;4978;-1281;1036;-6246;15
2020-09-27;10:45;;44150;46050;;;;;;;;;;;
2020-09-27;11:00;46461;44500;46500;79;5;1288;31955;11510;2400;5173;-1280;1029;-5699;14
2020-09-27;11:15;;44900;47050;;;;;;;;;;;
2020-09-27;11:30;47679;45300;47600;78;3;1383;32107;11567;2796;5276;-637;1031;-5927;15
2020-09-27;11:45;;46250;48550;;;;;;;;;;;
2020-09-27;12:00;48845;47200;49500;78;2;1402;32110;11565;3102;5663;-476;1017;-5618;14
2020-09-27;12:15;;47050;49350;;;;;;;;;;;
2020-09-27;12:30;50127;46900;49200;78;3;1387;31772;11528;3173;5557;-475;1009;-3904;14
2020-09-27;12:45;;47700;49700;;;;;;;;;;;
2020-09-27;13:00;50327;48500;50200;77;3;1314;31811;11573;3255;5469;-475;1006;-3706;14
2020-09-27;13:15;;46950;48900;;;;;;;;;;;
2020-09-27;13:30;48209;45400;47600;76;3;1377;31907;11571;3159;4576;-478;1003;-4987;14
2020-09-27;13:45;;44700;46900;;;;;;;;;;;
2020-09-27;14:00;46472;44000;46200;77;0;1311;31887;11342;3021;4152;-1026;1003;-5295;14
2020-09-27;14:15;;43850;46100;;;;;;;;;;;
2020-09-27;14:30;45633;43700;46000;77;0;1377;31986;10846;2804;4123;-1189;1001;-5392;15
2020-09-27;14:45;;42950;45250;;;;;;;;;;;
2020-09-27;15:00;44514;42200;44500;77;0;1387;32194;10512;2553;4229;-1670;995;-5763;15
2020-09-27;15:15;;41850;44100;;;;;;;;;;;
2020-09-27;15:30;43831;41500;43700;77;0;1386;32316;10212;2234;3945;-1667;998;-5665;15
2020-09-27;15:45;;41200;43200;;;;;;;;;;;
2020-09-27;16:00;43246;40900;42700;77;0;1500;32000;9882;2197;3893;-1670;1000;-5630;16
2020-09-27;16:15;;40600;42550;;;;;;;;;;;
2020-09-27;16:30;42548;40300;42400;77;0;1736;31884;9518;1939;3693;-1844;999;-5450;18
2020-09-27;16:45;;40150;42350;;;;;;;;;;;
2020-09-27;17:00;42446;40000;42300;77;0;2293;32021;9107;1571;3954;-1773;992;-5795;22
2020-09-27;17:15;;40250;42550;;;;;;;;;;;
2020-09-27;17:30;42812;40500;42800;79;0;3056;32048;8759;1220;3802;-1638;985;-5499;28
2020-09-27;17:45;;40950;43250;;;;;;;;;;;
2020-09-27;18:00;43503;41400;43700;78;0;3181;32203;8293;900;4124;-840;1000;-5435;28
2020-09-27;18:15;;41950;44200;;;;;;;;;;;
2020-09-27;18:30;45019;42500;44700;78;0;3372;32281;7828;456;5206;-73;998;-5128;29
2020-09-27;18:45;;43400;45600;;;;;;;;;;;
2020-09-27;19:00;47002;44300;46500;78;2;3488;32659;7302;189;7713;-71;993;-5350;29
2020-09-27;19:15;;44950;47150;;;;;;;;;;;
2020-09-27;19:30;48288;45600;47800;77;2;3309;32541;6828;39;7788;-71;992;-3217;28
2020-09-27;19:45;;46450;48650;;;;;;;;;;;
2020-09-27;20:00;49541;47300;49500;77;1;3382;32593;6322;0;8607;-17;991;-2416;28
2020-09-27;20:15;;47200;49350;;;;;;;;;;;
2020-09-27;20:30;48832;47100;49200;76;1;3324;32446;5957;0;7283;-17;991;-1227;29
2020-09-27;20:45;;46400;48500;;;;;;;;;;;
2020-09-27;21:00;47507;45700;47800;76;2;3225;32316;5838;0;6460;-17;994;-1386;29
2020-09-27;21:15;;45050;47100;;;;;;;;;;;
2020-09-27;21:30;46265;44400;46400;76;2;3377;32487;5693;0;7062;-136;1000;-3294;29
2020-09-27;21:45;;43600;45600;;;;;;;;;;;
2020-09-27;22:00;44928;42800;44800;75;1;3234;32426;5488;0;5861;-225;1001;-2933;29
2020-09-27;22:15;;43300;45250;;;;;;;;;;;
2020-09-27;22:30;45165;43800;45700;76;2;3328;32581;5174;0;5568;-260;1014;-2316;30
2020-09-27;22:45;;44800;46650;;;;;;;;;;;
2020-09-27;23:00;47117;45800;47600;79;2;3289;32585;4999;0;6732;-260;1021;-1329;30
2020-09-27;23:15;;45750;47550;;;;;;;;;;;
2020-09-27;23:30;46438;45700;47500;75;2;3278;32461;4843;0;5725;-261;1010;-696;30
2020-09-27;23:45;;45750;46650;;;;;;;;;;;
2020-09-28;00:00;45912;45800;45500;75;2;3141;32462;4647;0;5411;-260;1014;-578;30
2020-09-28;00:15;;44750;44500;;;;;;;;;;;
2020-09-28;00:30;44270;43700;43500;76;3;3537;32638;4600;0;5159;-280;1015;-2477;33
2020-09-28;00:45;;42650;42600;;;;;;;;;;;
2020-09-28;01:00;41909;41600;41700;75;2;3327;32355;4648;0;4205;-937;1018;-2782;32
2020-09-28;01:15;;41800;41950;;;;;;;;;;;
2020-09-28;01:30;41517;42000;42200;76;2;3419;32382;4669;0;3942;-1111;1021;-2882;34
2020-09-28;01:45;;41650;41850;;;;;;;;;;;
2020-09-28;02:00;40911;41300;41500;76;0;3346;32265;4623;0;3741;-1433;1022;-2726;33
2020-09-28;02:15;;40500;40700;;;;;;;;;;;
2020-09-28;02:30;40204;39700;39900;75;0;3259;32335;4624;0;3784;-1230;1023;-3663;33
2020-09-28;02:45;;38850;39200;;;;;;;;;;;
2020-09-28;03:00;38708;38000;38500;75;2;3204;32129;4560;0;3675;-1704;1022;-4254;33
2020-09-28;03:15;;37650;38100;;;;;;;;;;;
2020-09-28;03:30;37823;37300;37700;75;1;3041;32264;4546;0;3738;-2188;1024;-4678;32
2020-09-28;03:45;;36900;37400;;;;;;;;;;;
2020-09-28;04:00;37135;36500;37100;75;1;3061;32254;4527;0;3584;-2224;1019;-5161;32
2020-09-28;04:15;;36600;37050;;;;;;;;;;;
2020-09-28;04:30;37169;36700;37000;76;0;3086;32193;4460;0;3544;-2223;1023;-4989;33
2020-09-28;04:45;;37100;37500;;;;;;;;;;;
2020-09-28;05:00;37658;37500;38000;76;0;3220;32454;4362;0;3426;-2220;1016;-4675;34
2020-09-28;05:15;;38400;38850;;;;;;;;;;;
2020-09-28;05:30;39385;39300;39700;76;0;3792;32398;4153;0;3664;-2026;1005;-3675;38
2020-09-28;05:45;;40500;40950;;;;;;;;;;;
2020-09-28;06:00;41326;41700;42200;76;0;3947;32875;4004;0;3812;-474;1000;-3912;37
2020-09-28;06:15;;43400;43750;;;;;;;;;;;
2020-09-28;06:30;44865;45100;45300;77;0;3899;32969;3898;0;4515;-73;997;-1417;36
2020-09-28;06:45;;46900;47100;;;;;;;;;;;
2020-09-28;07:00;48049;48700;48900;78;2;4481;33418;3919;0;6718;-72;1006;-1500;38
2020-09-28;07:15;;50200;50250;;;;;;;;;;;
2020-09-28;07:30;51209;51700;51600;78;1;4406;33513;3998;0;7292;-72;1005;989;37
2020-09-28;07:45;;52100;51900;;;;;;;;;;;
2020-09-28;08:00;52092;52500;52200;78;1;4500;34135;3934;34;7518;-72;998;966;37
2020-09-28;08:15;;52700;52900;;;;;;;;;;;
2020-09-28;08:30;53378;52900;53600;79;1;4637;34316;3737;226;7815;-17;992;1593;38
2020-09-28;08:45;;53100;54050;;;;;;;;;;;
2020-09-28;09:00;54419;53300;54500;78;1;4693;34367;3546;558;8202;-17;990;2001;38
2020-09-28;09:15;;53650;54850;;;;;;;;;;;
2020-09-28;09:30;55362;54000;55200;78;1;4694;34271;3373;1078;8397;-17;979;2508;37
2020-09-28;09:45;;54000;55450;;;;;;;;;;;
2020-09-28;10:00;55714;54000;55700;78;0;4653;34377;3244;1609;8050;-18;981;2739;37
2020-09-28;10:15;;54200;55800;;;;;;;;;;;
2020-09-28;10:30;56004;54400;55900;85;0;4677;34434;3197;2200;8311;-18;968;2148;36
2020-09-28;10:45;;54550;56050;;;;;;;;;;;
2020-09-28;11:00;56193;54700;56200;78;0;4642;34438;3284;2733;8079;-18;968;1989;36
2020-09-28;11:15;;54950;56500;;;;;;;;;;;
2020-09-28;11:30;56758;55200;56800;77;0;4689;34850;3347;3137;8186;-18;974;1519;35
2020-09-28;11:45;;55600;57200;;;;;;;;;;;
2020-09-28;12:00;57373;56000;57600;77;0;4832;34958;3347;3441;8010;-18;973;1757;36
2020-09-28;12:15;;55600;57050;;;;;;;;;;;
2020-09-28;12:30;57553;55200;56500;77;0;5079;34983;3412;3837;8068;-18;970;1148;37
2020-09-28;12:45;;55950;57100;;;;;;;;;;;
2020-09-28;13:00;57542;56700;57700;78;0;5077;34928;3573;4094;7871;-18;958;984;37
2020-09-28;13:15;;55750;56700;;;;;;;;;;;
2020-09-28;13:30;56655;54800;55700;78;0;5068;34964;3723;4275;7697;-18;953;-83;37
2020-09-28;13:45;;54700;55550;;;;;;;;;;;
2020-09-28;14:00;55743;54600;55400;78;0;4987;34963;3782;4343;7125;-18;961;-475;36
2020-09-28;14:15;;54450;55200;;;;;;;;;;;
2020-09-28;14:30;54967;54300;55000;79;0;5128;35040;3880;4281;6850;-18;964;-1235;37
2020-09-28;14:45;;53600;54250;;;;;;;;;;;
2020-09-28;15:00;53915;52900;53500;78;0;5042;35057;4001;4243;6385;-17;959;-1829;37
2020-09-28;15:15;;52650;53150;;;;;;;;;;;
2020-09-28;15:30;52962;52400;52800;75;0;5025;35062;3996;4109;6163;-17;955;-2400;37
2020-09-28;15:45;;51950;52300;;;;;;;;;;;
2020-09-28;16:00;52308;51500;51800;253;0;4910;35054;4115;3821;6154;-17;953;-2923;39
2020-09-28;16:15;;51300;51550;;;;;;;;;;;
2020-09-28;16:30;51582;51100;51300;249;0;4985;35062;4204;3379;6586;-17;946;-3804;39
2020-09-28;16:45;;50800;50950;;;;;;;;;;;
2020-09-28;17:00;50875;50500;50600;210;0;4953;35052;4245;2989;6836;-17;951;-4337;39
2020-09-28;17:15;;50350;50400;;;;;;;;;;;
2020-09-28;17:30;50794;50200;50200;211;0;4994;35077;4340;2399;6771;-17;955;-3921;39
2020-09-28;17:45;;50550;50650;;;;;;;;;;;
2020-09-28;18:00;51076;50900;51100;255;0;5252;35171;4279;1715;7312;-31;958;-3822;42
2020-09-28;18:15;;51450;51750;;;;;;;;;;;
2020-09-28;18:30;52467;52000;52400;257;0;5380;35194;4252;986;7232;-60;949;-1720;43
2020-09-28;18:45;;53150;53650;;;;;;;;;;;
2020-09-28;19:00;54465;54300;54900;257;0;5470;35253;4160;379;9871;-72;954;-1787;42
2020-09-28;19:15;;55000;55700;;;;;;;;;;;
2020-09-28;19:30;55459;55700;56500;258;0;5526;35227;4218;53;10200;-73;955;-881;42
2020-09-28;19:45;;55850;56750;;;;;;;;;;;
2020-09-28;20:00;56298;56000;57000;259;0;5455;35264;4202;0;10626;-72;957;-367;42
2020-09-28;20:15;;54750;55750;;;;;;;;;;;
2020-09-28;20:30;54496;53500;54500;259;0;5541;35286;4199;0;10029;-72;957;-1678;42
2020-09-28;20:45;;52300;53350;;;;;;;;;;;
2020-09-28;21:00;52497;51100;52200;260;0;5338;35260;4345;0;7616;-17;952;-1230;43
2020-09-28;21:15;;50300;51400;;;;;;;;;;;
2020-09-28;21:30;50402;49500;50600;243;0;5404;35327;4412;0;6599;-17;959;-2516;44
2020-09-28;21:45;;48750;49900;;;;;;;;;;;
2020-09-28;22:00;48820;48000;49200;79;0;4977;35185;4346;0;5434;-491;954;-1656;40
2020-09-28;22:15;;48400;49600;;;;;;;;;;;
2020-09-28;22:30;48605;48800;50000;79;0;4922;34835;4129;0;5892;-504;959;-1697;40
2020-09-28;22:45;;50000;51200;;;;;;;;;;;
2020-09-28;23:00;50580;51200;52400;78;0;5155;34876;3964;0;6540;-599;957;-363;41
2020-09-28;23:15;;50750;52000;;;;;;;;;;;
2020-09-28;23:30;49667;50300;51600;78;0;4964;35069;3904;0;5994;-666;961;-608;41
2020-09-28;23:45;;50150;50800;;;;;;;;;;;
2020-09-29;00:00;49039;50000;48600;77;0;4910;34650;3757;0;5833;-202;960;-916;40
2020-09-29;00:15;;48700;47500;;;;;;;;;;;
2020-09-29;00:30;47047;47400;46400;78;0;5196;35063;3397;0;5902;-179;954;-3336;42
2020-09-29;00:45;;46000;45150;;;;;;;;;;;
2020-09-29;01:00;44248;44600;43900;77;0;4809;33894;3153;0;5132;-215;961;-3536;41
2020-09-29;01:15;;44750;44200;;;;;;;;;;;
2020-09-29;01:30;43751;44900;44500;78;0;4871;34020;2963;0;4689;-861;965;-2954;43
2020-09-29;01:45;;44400;44100;;;;;;;;;;;
2020-09-29;02:00;43213;43900;43700;77;0;4771;33946;2708;0;4497;-862;961;-2857;43
2020-09-29;02:15;;42950;42900;;;;;;;;;;;
2020-09-29;02:30;42462;42000;42100;77;0;4835;34019;2694;0;4483;-861;965;-3742;43
2020-09-29;02:45;;41150;41500;;;;;;;;;;;
2020-09-29;03:00;40985;40300;40900;77;89;4757;34269;2585;0;3954;-1503;966;-4207;45
2020-09-29;03:15;;39750;40500;;;;;;;;;;;
2020-09-29;03:30;40138;39200;40100;76;103;4939;35179;2398;0;3989;-1469;968;-6045;46
2020-09-29;03:45;;38800;39700;;;;;;;;;;;
2020-09-29;04:00;39442;38400;39300;76;114;4856;35200;2243;0;3757;-1465;966;-6306;46
2020-09-29;04:15;;38400;39300;;;;;;;;;;;
2020-09-29;04:30;39221;38400;39300;76;143;4425;35150;1986;0;3796;-1883;965;-5437;44
2020-09-29;04:45;;38850;39500;;;;;;;;;;;
2020-09-29;05:00;39487;39300;39700;76;194;4500;35357;1864;0;3915;-1966;969;-5423;46
2020-09-29;05:15;;40150;40650;;;;;;;;;;;
2020-09-29;05:30;41096;41000;41600;76;235;4733;35212;1815;0;4096;-360;966;-5677;47
2020-09-29;05:45;;42100;42750;;;;;;;;;;;
2020-09-29;06:00;42818;43200;43900;76;265;5010;35588;1738;0;4421;-18;967;-5228;48
2020-09-29;06:15;;45000;45650;;;;;;;;;;;
2020-09-29;06:30;46471;46800;47400;78;262;5023;35442;1713;0;6471;-32;961;-3446;47
2020-09-29;06:45;;48650;49100;;;;;;;;;;;
2020-09-29;07:00;49690;50500;50800;88;286;5165;35620;1656;0;9320;-62;963;-3344;45
2020-09-29;07:15;;51800;52000;;;;;;;;;;;
2020-09-29;07:30;52839;53100;53200;886;351;5259;35537;1609;0;9519;-72;962;-1213;58
2020-09-29;07:45;;53650;53600;;;;;;;;;;;
2020-09-29;08:00;53550;54200;54000;877;404;5357;35794;1543;44;10081;-73;962;-1439;58
2020-09-29;08:15;;54500;54300;;;;;;;;;;;
2020-09-29;08:30;54367;54800;54600;880;341;5431;35663;1515;285;9561;-72;952;-189;58
2020-09-29;08:45;;55150;55050;;;;;;;;;;;
2020-09-29;09:00;55318;55500;55500;884;362;5367;35699;1393;709;9482;-72;949;545;58
2020-09-29;09:15;;55750;55500;;;;;;;;;;;
2020-09-29;09:30;55568;56000;55500;887;405;5299;35615;1254;1256;9296;-17;959;614;58
2020-09-29;09:45;;56250;55500;;;;;;;;;;;
2020-09-29;10:00;55722;56500;55500;886;406;5307;35571;1120;1902;9112;-18;931;505;58
2020-09-29;10:15;;56600;55550;;;;;;;;;;;
2020-09-29;10:30;55669;56700;55600;884;522;5247;35548;1050;2414;8882;-27;928;219;59
2020-09-29;10:45;;56800;55600;;;;;;;;;;;
2020-09-29;11:00;55785;56900;55600;882;571;5104;35547;1081;3106;7580;-27;924;1017;60
2020-09-29;11:15;;56950;55700;;;;;;;;;;;
2020-09-29;11:30;55877;57000;55800;881;625;5267;35507;1117;3675;6728;-22;927;1172;62
2020-09-29;11:45;;57300;56050;;;;;;;;;;;
2020-09-29;12:00;56497;57600;56300;880;652;5371;35694;1122;4133;6361;-17;931;1370;63
2020-09-29;12:15;;57150;55850;;;;;;;;;;;
2020-09-29;12:30;56363;56700;55400;879;658;5324;35714;1156;4465;6298;-17;936;950;62
2020-09-29;12:45;;57350;56100;;;;;;;;;;;
2020-09-29;13:00;56146;58000;56800;876;663;5243;35706;1199;4674;6153;-17;947;701;61
2020-09-29;13:15;;56900;55750;;;;;;;;;;;
2020-09-29;13:30;54953;55800;54700;815;689;5356;35626;1206;4616;6346;-17;946;-629;62
2020-09-29;13:45;;55650;54200;;;;;;;;;;;
2020-09-29;14:00;54165;55500;53700;138;712;5245;35683;1260;4617;6056;-17;948;-478;53
2020-09-29;14:15;;55450;53400;;;;;;;;;;;
2020-09-29;14:30;53529;55400;53100;78;713;5238;35675;1341;4530;5891;-17;951;-869;52
2020-09-29;14:45;;54700;52650;;;;;;;;;;;
2020-09-29;15:00;52467;54000;52200;81;701;5137;35628;1345;4277;5483;-17;957;-1124;52
2020-09-29;15:15;;53700;51950;;;;;;;;;;;
2020-09-29;15:30;51802;53400;51700;85;710;5108;35595;1332;3875;5530;-17;933;-1347;52
2020-09-29;15:45;;53000;51350;;;;;;;;;;;
2020-09-29;16:00;50984;52600;51000;84;716;5094;35594;1339;3568;5587;-17;950;-1932;53
2020-09-29;16:15;;52250;50700;;;;;;;;;;;
2020-09-29;16:30;50256;51900;50400;78;465;5089;35629;1317;2969;5945;-17;957;-2176;48
2020-09-29;16:45;;51650;50200;;;;;;;;;;;
2020-09-29;17:00;49650;51400;50000;77;493;5158;35638;1294;2439;6337;-17;937;-2706;49
2020-09-29;17:15;;51100;49750;;;;;;;;;;;
2020-09-29;17:30;49593;50800;49500;78;479;5188;35662;1180;1934;7036;-17;969;-2915;49
2020-09-29;17:45;;51200;49900;;;;;;;;;;;
2020-09-29;18:00;49967;51600;50300;78;535;5375;35651;1011;1386;8395;-17;970;-3417;51
2020-09-29;18:15;;52250;50950;;;;;;;;;;;
2020-09-29;18:30;51063;52900;51600;78;540;5367;35625;849;824;8329;-17;973;-1505;52
2020-09-29;18:45;;53850;52550;;;;;;;;;;;
2020-09-29;19:00;53069;54800;53500;256;539;5401;35655;757;342;11095;-22;971;-1926;52
2020-09-29;19:15;;55400;54100;;;;;;;;;;;
